task,response_regime,reward_variant,method,method_group,seed,true_return,exact_behavior_policy_value,paired_behavior_relative_return_difference,paired_standard_error,unsupported_action_mass,policy_probability_complete,rank_within_task_regime_reward_seed,paired_difference_definition
respiratory,null,primary_dense_plus_terminal,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3408025414257126,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,behavior_cloning,model_free,3408,0.3337226513854556,0.3455656003620322,-0.0030439902460964,0.001294921158743,0.0,True,32.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,discrete_bcq,model_free,3408,0.3335748254218175,0.3455656003620322,-0.0031918162097346,0.0012953794067981,0.0,True,33.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,discrete_cql,model_free,3408,0.3389483666872009,0.3455656003620322,0.0021817250556488,0.0011659195841342,0.0,True,28.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,soft_spibb,model_free,3408,0.3377726267220062,0.3455656003620322,0.0010059850904541,0.0011766426243507,0.0,True,29.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,decision_transformer_adapter,model_free,3408,0.3346917983628699,0.3455656003620322,-0.0020748432686822,0.0011906522673197,0.0,True,31.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,empirical_behavior,control,3408,0.334965578889329,0.3455656003620322,-0.0018010627422231,0.0011905798482892,0.0,True,30.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,random_supported,control,3408,0.3427960341865917,0.3455656003620322,0.0060293925550396,0.0014237323509519,0.0,True,27.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,minimum_supported_action,control,3408,0.3256213784099855,0.3455656003620322,-0.0111452632215666,0.0014542311012099,0.0,True,34.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,maximum_supported_action,control,3408,0.3579891647061789,0.3455656003620322,0.0212225230746268,0.0020130292895042,0.0,True,1.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,severity_rule,control,3408,0.3436060534838193,0.3455656003620322,0.0068394118522672,0.00137357632803,0.0,True,26.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.346000518768277,0.3455656003620322,0.0092338771367248,0.0015289360182549,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.346000518768277,0.3455656003620322,0.0092338771367248,0.0015289360182549,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3456793603609585,0.3455656003620322,0.0089127187294063,0.0015326611832261,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3455187811572993,0.3455656003620322,0.0087521395257471,0.0015039439448921,0.0,True,16.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3453625096123607,0.3455656003620322,0.0085958679808085,0.0013850567774784,0.0,True,20.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3453611024419212,0.3455656003620322,0.0085944608103691,0.0013850731499975,0.0,True,24.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.346000518768277,0.3455656003620322,0.0092338771367248,0.0015289360182549,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.346000518768277,0.3455656003620322,0.0092338771367248,0.0015289360182549,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3456793603609585,0.3455656003620322,0.0089127187294063,0.0015326611832261,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3455187811572993,0.3455656003620322,0.0087521395257471,0.0015039439448921,0.0,True,16.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3453625096123607,0.3455656003620322,0.0085958679808085,0.0013850567774784,0.0,True,20.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3453625096123607,0.3455656003620322,0.0085958679808085,0.0013850567774784,0.0,True,20.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3408,0.346000518768277,0.3455656003620322,0.0092338771367248,0.0015289360182549,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.346000518768277,0.3455656003620322,0.0092338771367248,0.0015289360182549,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3456793603609585,0.3455656003620322,0.0089127187294063,0.0015326611832261,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3456793603609585,0.3455656003620322,0.0089127187294063,0.0015326611832261,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3453625096123607,0.3455656003620322,0.0085958679808085,0.0013850567774784,0.0,True,20.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3453625096123607,0.3455656003620322,0.0085958679808085,0.0013850567774784,0.0,True,20.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3408,0.346000518768277,0.3455656003620322,0.0092338771367248,0.0015289360182549,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.346000518768277,0.3455656003620322,0.0092338771367248,0.0015289360182549,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3456793603609585,0.3455656003620322,0.0089127187294063,0.0015326611832261,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3458399395646176,0.3455656003620322,0.0090732979330656,0.0015392317656284,0.0,True,10.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3453625096123607,0.3455656003620322,0.0085958679808085,0.0013850567774784,0.0,True,20.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3453611024419212,0.3455656003620322,0.0085944608103691,0.0013850731499975,0.0,True,24.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,behavior_cloning,model_free,3408,0.3258598016471614,0.3378643383027055,-0.0004004626203968,0.0020494255093487,0.0,True,32.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,discrete_bcq,model_free,3408,0.3209307036804155,0.3378643383027055,-0.0053295605871428,0.0019366239489483,0.0,True,33.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,discrete_cql,model_free,3408,0.331789476209203,0.3378643383027055,0.0055292119416448,0.0019704628630664,0.0,True,28.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,soft_spibb,model_free,3408,0.3292221777540667,0.3378643383027055,0.0029619134865084,0.001982552649828,0.0,True,30.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,decision_transformer_adapter,model_free,3408,0.3283811962530111,0.3378643383027055,0.0021209319854527,0.0020585145646171,0.0,True,31.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,empirical_behavior,control,3408,0.3296684757663549,0.3378643383027055,0.0034082114987965,0.0021158685651689,0.0,True,29.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,random_supported,control,3408,0.3482211581165475,0.3378643383027055,0.0219608938489892,0.0024413702004802,0.0,True,26.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,minimum_supported_action,control,3408,0.2984980442578709,0.3378643383027055,-0.0277622200096873,0.0022265106924439,0.0,True,34.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,maximum_supported_action,control,3408,0.3913823908300908,0.3378643383027055,0.0651221265625325,0.0036827533681952,0.0,True,1.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,severity_rule,control,3408,0.3451271289741788,0.3378643383027055,0.0188668647066205,0.0024213904400516,0.0,True,27.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3545820373162149,0.3378643383027055,0.0283217730486566,0.0028720131135764,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3545820373162149,0.3378643383027055,0.0283217730486566,0.0028720131135764,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3525545301340229,0.3378643383027055,0.0262942658664646,0.0028728009045039,0.0,True,20.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.352237679385425,0.3378643383027055,0.0259774151178667,0.0028491842733747,0.0,True,23.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3540013211528683,0.3378643383027055,0.0277410568853099,0.0027275722258899,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3539999139824289,0.3378643383027055,0.0277396497148705,0.0027275998687295,0.0,True,16.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3545820373162149,0.3378643383027055,0.0283217730486566,0.0028720131135764,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3545820373162149,0.3378643383027055,0.0283217730486566,0.0028720131135764,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3525545301340229,0.3378643383027055,0.0262942658664646,0.0028728009045039,0.0,True,20.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3521859938458451,0.3378643383027055,0.0259257295782867,0.0028556193070712,0.0,True,24.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3540013211528683,0.3378643383027055,0.0277410568853099,0.0027275722258899,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3540041785674483,0.3378643383027055,0.02774391429989,0.002727297031462,0.0,True,10.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3408,0.3545820373162149,0.3378643383027055,0.0283217730486566,0.0028720131135764,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3545820373162149,0.3378643383027055,0.0283217730486566,0.0028720131135764,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3525545301340229,0.3378643383027055,0.0262942658664646,0.0028728009045039,0.0,True,20.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3520268218126252,0.3378643383027055,0.0257665575450669,0.0028450293723213,0.0,True,25.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3540013211528683,0.3378643383027055,0.0277410568853099,0.0027275722258899,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3540013211528683,0.3378643383027055,0.0277410568853099,0.0027275722258899,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3408,0.3545820373162149,0.3378643383027055,0.0283217730486566,0.0028720131135764,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3545820373162149,0.3378643383027055,0.0283217730486566,0.0028720131135764,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3525545301340229,0.3378643383027055,0.0262942658664646,0.0028728009045039,0.0,True,20.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3536156616059783,0.3378643383027055,0.0273553973384199,0.0028893785874103,0.0,True,18.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3540013211528683,0.3378643383027055,0.0277410568853099,0.0027275722258899,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,moderate,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3539999139824289,0.3378643383027055,0.0277396497148705,0.0027275998687295,0.0,True,16.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,behavior_cloning,model_free,3408,0.3321395489293626,0.343286566742024,-0.0012393917293027,0.0015947082025892,0.0,True,32.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,discrete_bcq,model_free,3408,0.329321220608905,0.343286566742024,-0.0040577200497604,0.0015514438821504,0.0,True,33.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,discrete_cql,model_free,3408,0.3356901335436057,0.343286566742024,0.0023111928849403,0.0016080287813496,0.0,True,28.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,soft_spibb,model_free,3408,0.3338359170107248,0.343286566742024,0.0004569763520593,0.0015943868044265,0.0,True,30.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,decision_transformer_adapter,model_free,3408,0.3334433900684466,0.343286566742024,6.44494097812139e-05,0.0015500586970528,0.0,True,31.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,empirical_behavior,control,3408,0.3338832530972149,0.343286566742024,0.0005043124385494,0.0015811498368784,0.0,True,29.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,random_supported,control,3408,0.3438041160222289,0.343286566742024,0.0104251753635634,0.0017496169316021,0.0,True,27.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,minimum_supported_action,control,3408,0.3165539007867533,0.343286566742024,-0.0168250398719121,0.0016810678424333,0.0,True,34.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,maximum_supported_action,control,3408,0.3665589346105224,0.343286566742024,0.0331799939518569,0.0024165814037482,0.0,True,1.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,severity_rule,control,3408,0.3443517606638855,0.343286566742024,0.0109728200052201,0.001870570081077,0.0,True,26.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.348184359855378,0.343286566742024,0.0148054191967125,0.001981916485761,0.0,True,13.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.348184359855378,0.343286566742024,0.0148054191967125,0.001981916485761,0.0,True,13.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3477026222444003,0.343286566742024,0.0143236815857348,0.0019953170481657,0.0,True,22.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3477026222444003,0.343286566742024,0.0143236815857348,0.0019953170481657,0.0,True,22.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3490091941356246,0.343286566742024,0.0156302534769592,0.0019423134466881,0.0,True,5.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3490091941356246,0.343286566742024,0.0156302534769592,0.0019423134466881,0.0,True,5.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.348184359855378,0.343286566742024,0.0148054191967125,0.001981916485761,0.0,True,13.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.348184359855378,0.343286566742024,0.0148054191967125,0.001981916485761,0.0,True,13.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3477026222444003,0.343286566742024,0.0143236815857348,0.0019953170481657,0.0,True,22.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3477026222444003,0.343286566742024,0.0143236815857348,0.0019953170481657,0.0,True,22.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3490091941356246,0.343286566742024,0.0156302534769592,0.0019423134466881,0.0,True,5.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,delayed,primary_dense_plus_terminal,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3488026442215454,0.343286566742024,0.01542370356288,0.0019564968991317,0.0,True,9.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
